dataset;data_type;binary_feature;fold;n;p;algorithm;penalty_type;lamb;g;simulation_seed;support_size;train_auc;test_auc;train_acc;test_acc;train_log_loss;test_log_loss;train_obj;test_obj;train_precision;train_recall;train_f1_score;train_exp_loss;test_exp_loss;train_duration;
fico;real;TRUE;3;8367;1917;fastsparse_lcut;L0L2;1;1e-05;NA;71;0.817528771666429;0.789382057429403;0.743277160272499;0.732313575525813;4365.14385846262;1177.57211608891;4436.33962390166;1248.76788152795;NA;NA;NA;8521.5398150127;3602.41689930901;28.6696882247925;
fico;real;TRUE;3;8367;1917;fastsparse_lcut;L0L2;2;1e-05;NA;33;0.808875026267977;0.793505334821837;0.73491095972272;0.730401529636711;4456.98667423719;1163.01640465506;4523.06928887321;1229.09901929108;NA;NA;NA;8446.59002853598;2540.56802762868;11.6666374206543;
fico;real;TRUE;3;8367;1917;fastsparse_lcut;L0L2;3;1e-05;NA;22;0.803733631542874;0.797349975293278;0.728935102187164;0.735181644359465;4507.17694439121;1151.34420259522;4573.23682941212;1217.40408761613;NA;NA;NA;8464.39347930404;2277.69144047939;10.5071003437042;
fico;real;TRUE;3;8367;1917;fastsparse_lcut;L0L2;4;1e-05;NA;21;0.80349731995055;0.796833421789499;0.728935102187164;0.737093690248566;4509.1788591618;1148.38271076233;4593.24232452553;1232.44617612606;NA;NA;NA;8437.79390657679;2242.33418651076;7.57756590843201;
fico;real;TRUE;3;8367;1917;fastsparse_lcut;L0L2;5;1e-05;NA;17;0.80129762377156;0.796034571109606;0.730966893749253;0.730879541108987;4530.55539682553;1153.00005216849;4615.62620534614;1238.0708606891;NA;NA;NA;8493.1522823155;2231.08685163656;5.63844895362854;
fico;real;TRUE;3;8367;1917;fastsparse_lcut;L0L2;6;1e-05;NA;13;0.796936395134512;0.792625500997419;0.728217999282897;0.732791586998088;4564.37069924876;1159.55248807879;4642.44361505128;1237.62540388132;NA;NA;NA;8414.84190859736;2235.66506179883;4.7237811088562;
fico;real;TRUE;3;8367;1917;fastsparse_lcut;L0L2;7;1e-05;NA;13;0.796927519850575;0.792637396826559;0.728217999282897;0.732791586998088;4564.36966197144;1159.62559511724;4655.44282622145;1250.69875936725;NA;NA;NA;8419.86095372828;2237.44632486895;3.12278079986572;
fico;real;TRUE;3;8367;1917;fastsparse_lcut;L0L2;0.8;0.001;NA;74;0.818351052408265;0.79379312238063;0.740528265806143;0.736137667304015;4366.19497159617;1156.56855118252;4437.34558686674;1227.71916645309;NA;NA;NA;8413.04693678254;2368.79560930499;30.9114315509796;
fico;real;TRUE;3;8367;1917;fastsparse_lcut;L0L2;1;0.001;NA;67;0.815863997439337;0.795710180999616;0.738974542846899;0.731357552581262;4392.37131121831;1154.64033861644;4471.00532554551;1233.27435294363;NA;NA;NA;8455.16736281949;2404.43064102556;24.4288148880005;
fico;real;TRUE;3;8367;1917;fastsparse_lcut;L0L2;2;0.001;NA;31;0.808291862853387;0.795171208433228;0.732281582407075;0.731835564053537;4463.79349768282;1156.96510307437;4533.10105823947;1226.27266363102;NA;NA;NA;8409.16654414189;2366.03775669877;11.0337986946106;
fico;real;TRUE;3;8367;1917;fastsparse_lcut;L0L2;3;0.001;NA;25;0.805973982248287;0.797349517761388;0.732401099557787;0.73565965583174;4492.49351091688;1150.07724853146;4573.72440459328;1231.30814220786;NA;NA;NA;8455.7519043755;2278.91543927758;11.4721093177795;
fico;real;TRUE;3;8367;1917;fastsparse_lcut;L0L2;4;0.001;NA;21;0.803463479351795;0.797157354367599;0.729413170790008;0.736137667304015;4509.2600318709;1147.97427230329;4599.43727212258;1238.15151255497;NA;NA;NA;8390.05088920227;2227.17170232484;8.00392246246338;
fico;real;TRUE;3;8367;1917;fastsparse_lcut;L0L2;5;0.001;NA;17;0.80123609801291;0.796721326476455;0.728337516433608;0.73565965583174;4532.26816588747;1150.25168576785;4624.02961090166;1242.01313078204;NA;NA;NA;8435.23594443309;2211.61028612677;6.32150053977966;
fico;real;TRUE;3;8367;1917;fastsparse_lcut;L0L2;6;0.001;NA;13;0.796950881888294;0.792715177247854;0.729413170790008;0.73565965583174;4564.47036598649;1159.19783762427;4649.57931280848;1244.30678444626;NA;NA;NA;8366.07770112024;2220.02462544407;4.99193406105042;
fico;real;TRUE;3;8367;1917;fastsparse_lcut;L0L2;7;0.001;NA;13;0.796949221351299;0.792713347120294;0.728098482132186;0.734225621414914;4564.46635578776;1159.21019423853;4662.57878697416;1257.32262542492;NA;NA;NA;8366.43914803632;2220.22173803374;3.80244660377502;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;0.8;1e-05;NA;78;0.818825765579129;0.791813839424608;0.740528265806143;0.727055449330784;4360.13458649619;1164.18615684715;4422.69448239732;1226.74605274828;NA;NA;NA;8546.59471692334;2452.55565058273;54.3990652561188;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;1;1e-05;NA;71;0.817528771666429;0.789382057429403;0.743277160272499;0.732313575525813;4365.14385846262;1177.57211608891;4436.33962390166;1248.76788152795;NA;NA;NA;8521.5398150127;3602.41689930901;42.0871343612671;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;2;1e-05;NA;33;0.808875026267977;0.793505334821837;0.73491095972272;0.730401529636711;4456.98667423719;1163.01640465506;4523.06928887321;1229.09901929108;NA;NA;NA;8446.59002853598;2540.56802762868;15.434951543808;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;3;1e-05;NA;22;0.803733631542874;0.797349975293278;0.728935102187164;0.735181644359465;4507.17694439121;1151.34420259522;4573.23682941212;1217.40408761613;NA;NA;NA;8464.39347930404;2277.69144047939;13.9861526489258;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;4;1e-05;NA;21;0.80349731995055;0.796833421789499;0.728935102187164;0.737093690248566;4509.1788591618;1148.38271076233;4593.24232452553;1232.44617612606;NA;NA;NA;8437.79390657679;2242.33418651076;9.88642239570618;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;5;1e-05;NA;17;0.80129762377156;0.796034571109606;0.730966893749253;0.730879541108987;4530.55539682553;1153.00005216849;4615.62620534614;1238.0708606891;NA;NA;NA;8493.1522823155;2231.08685163656;6.99646902084351;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;6;1e-05;NA;13;0.796936395134512;0.792625500997419;0.728217999282897;0.732791586998088;4564.37069924876;1159.55248807879;4642.44361505128;1237.62540388132;NA;NA;NA;8414.84190859736;2235.66506179883;5.95841550827026;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;7;1e-05;NA;13;0.796927519850575;0.792637396826559;0.728217999282897;0.732791586998088;4564.36966197144;1159.62559511724;4655.44282622145;1250.69875936725;NA;NA;NA;8419.86095372828;2237.44632486895;4.17836594581604;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;0.8;0.001;NA;74;0.818351052408265;0.79379312238063;0.740528265806143;0.736137667304015;4366.19497159617;1156.56855118252;4437.34558686674;1227.71916645309;NA;NA;NA;8413.04693678254;2368.79560930499;46.9400336742401;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;1;0.001;NA;67;0.815863997439337;0.795710180999616;0.738974542846899;0.731357552581262;4392.37131121831;1154.64033861644;4471.00532554551;1233.27435294363;NA;NA;NA;8455.16736281949;2404.43064102556;35.5269339084625;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;2;0.001;NA;31;0.808291862853387;0.795171208433228;0.732281582407075;0.731835564053537;4463.79349768282;1156.96510307437;4533.10105823947;1226.27266363102;NA;NA;NA;8409.16654414189;2366.03775669877;14.4023921489716;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;3;0.001;NA;25;0.805973982248287;0.797349517761388;0.732401099557787;0.73565965583174;4492.49351091688;1150.07724853146;4573.72440459328;1231.30814220786;NA;NA;NA;8455.7519043755;2278.91543927758;14.7874765396118;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;4;0.001;NA;21;0.803463479351795;0.797157354367599;0.729413170790008;0.736137667304015;4509.2600318709;1147.97427230329;4599.43727212258;1238.15151255497;NA;NA;NA;8390.05088920227;2227.17170232484;10.1456503868103;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;5;0.001;NA;17;0.80123609801291;0.796721326476455;0.728337516433608;0.73565965583174;4532.26816588747;1150.25168576785;4624.02961090166;1242.01313078204;NA;NA;NA;8435.23594443309;2211.61028612677;8.23279404640198;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;6;0.001;NA;13;0.796950881888294;0.792715177247854;0.729413170790008;0.73565965583174;4564.47036598649;1159.19783762427;4649.57931280848;1244.30678444626;NA;NA;NA;8366.07770112024;2220.02462544407;6.18432664871216;
fico;real;TRUE;3;8367;1917;l0learn;L0L2;7;0.001;NA;13;0.796949221351299;0.792713347120294;0.728098482132186;0.734225621414914;4564.46635578776;1159.21019423853;4662.57878697416;1257.32262542492;NA;NA;NA;8366.43914803632;2220.22173803374;4.92850804328918;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;0.8;1e-05;NA;86;0.819519897064814;0.796119969139771;0.741515296367113;0.724533715925395;4357.00989921984;1150.74403382033;4425.9837400928;1219.7178746933;NA;NA;NA;8484.9320432084;2505.28755043393;21.7895224094391;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;1;1e-05;NA;74;0.816546465007071;0.793631863186319;0.736018164435946;0.725490196078431;4384.41198070988;1155.53199341582;4458.56146736636;1229.6814800723;NA;NA;NA;8487.67973754069;2438.81120327529;17.120085477829;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;2;1e-05;NA;36;0.807422209330532;0.801432796340859;0.731477055449331;0.729316116690579;4475.47047377568;1132.41204096167;4547.54346751756;1204.48503470354;NA;NA;NA;8448.51116499839;2152.42090500894;7.61491918563843;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;3;1e-05;NA;25;0.803038167030533;0.799505409724646;0.731357552581262;0.731229076996652;4519.62856989209;1136.84517956024;4594.69511740942;1211.91172707757;NA;NA;NA;8507.7384862636;2144.05543570891;3.77260255813599;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;4;1e-05;NA;21;0.802085249923336;0.801413049468212;0.730999043977056;0.731707317073171;4530.42596719595;1133.4392003709;4614.48923822299;1217.50247139794;NA;NA;NA;8475.65745603912;2100.72170174056;4.90689039230347;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;5;1e-05;NA;17;0.799794581599821;0.799894836422418;0.727533460803059;0.730272596843615;4548.73698274891;1135.49585734392;4633.80313070711;1220.56200530211;NA;NA;NA;8455.99836216564;2083.65396584213;5.22600650787354;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;6;1e-05;NA;15;0.797190679536998;0.795546850603428;0.727891969407266;0.72883787661406;4567.50550148102;1145.07104815316;4657.57042228693;1235.13596895907;NA;NA;NA;8413.84154645262;2090.87655167661;5.04485654830933;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;7;1e-05;NA;14;0.797007230407301;0.796682984624993;0.728011472275335;0.729316116690579;4570.70111600863;1142.01740508553;4668.77012526411;1240.08641434101;NA;NA;NA;8431.66045002756;2072.15529588067;3.28129434585571;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;0.8;0.001;NA;83;0.818344169218306;0.798552967541652;0.741037284894837;0.721664275466284;4365.96804404551;1141.35143514524;4444.43215606401;1219.81554716374;NA;NA;NA;8381.35965614824;2301.25063308349;17.3881483078003;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;1;0.001;NA;74;0.816449748726469;0.79762348683848;0.737093690248566;0.722620755619321;4390.14872745456;1143.05027081336;4474.89833784533;1227.79988120412;NA;NA;NA;8483.5651614754;2302.48437248833;17.9183101654053;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;2;0.001;NA;34;0.807081857272973;0.803051580668271;0.733269598470363;0.736011477761837;4478.93617937514;1128.76302565517;4554.17091694716;1203.9977632272;NA;NA;NA;8451.39588691719;2162.51801348277;5.83798789978027;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;3;0.001;NA;26;0.803591460819179;0.798071235694998;0.731835564053537;0.730272596843615;4515.76983595947;1140.69741128447;4600.0842287299;1225.01180405489;NA;NA;NA;8464.86074484224;2163.33455776216;4.57491183280945;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;4;0.001;NA;21;0.802011647146054;0.799714359191021;0.730999043977056;0.736489717838355;4530.97664992813;1137.98738326205;4620.97132623705;1227.98205957098;NA;NA;NA;8401.27780741346;2109.16361453678;5.51608395576477;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;5;0.001;NA;18;0.799974311972795;0.800303091533643;0.72848948374761;0.730750836920134;4545.48462975817;1135.34500334505;4641.60436828372;1231.46474187059;NA;NA;NA;8411.16647097943;2077.9146431306;4.56840515136719;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;6;0.001;NA;16;0.798403737979834;0.796973217729936;0.727772466539197;0.731229076996652;4557.53478283609;1142.61143565818;4659.73970493031;1244.8163577524;NA;NA;NA;8382.67235664817;2093.91983990848;4.73283290863037;
fico;real;TRUE;4;8368;1917;fastsparse Logistic;L0L2;7;0.001;NA;14;0.79692361559269;0.794310604529841;0.728011472275335;0.727881396461023;4572.31613933616;1147.76404813486;4676.81655543553;1252.26446423423;NA;NA;NA;8362.56175768544;2089.38515337595;2.99586606025696;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;0.8;1e-05;NA;85;0.816496032944752;0.795719520931685;0.736974187380497;0.72883787661406;4667.06036116014;1195.92172987459;4735.06043326611;1263.92180198056;NA;NA;NA;6836.72412019099;1782.78006025673;17.5524208545685;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;1;1e-05;NA;63;0.812233737018679;0.798735740921031;0.736615678776291;0.733620277379244;4707.10523048932;1195.7101502559;4770.10525863913;1258.71017840572;NA;NA;NA;6891.39361690403;1769.14073709726;9.9908082485199;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;2;1e-05;NA;38;0.80668609574025;0.800309520747993;0.730282026768643;0.735533237685318;4753.64530472786;1198.59867360001;4829.64532345946;1274.59869233162;NA;NA;NA;6955.62330536444;1759.11998583789;5.78486561775208;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;3;1e-05;NA;30;0.804241013195293;0.797346571391833;0.728250478011472;0.730750836920134;4778.55022340608;1205.035551572;4868.55023756276;1295.03556572868;NA;NA;NA;6990.48941054244;1767.30282169967;3.44702243804932;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;4;1e-05;NA;23;0.801722899989473;0.797215231727254;0.73052103250478;0.72883787661406;4800.40835001491;1207.97071608171;4892.40836321063;1299.97072927743;NA;NA;NA;7019.58029813553;1768.38697226432;2.88075828552246;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;5;1e-05;NA;22;0.801455864650986;0.796698139201675;0.728369980879541;0.724533715925395;4801.8503106597;1207.50750530629;4911.85032427216;1317.50751891875;NA;NA;NA;7021.92949248394;1765.39603339699;2.71440124511719;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;6;1e-05;NA;22;0.800823447161616;0.796350502397179;0.728728489483748;0.727881396461023;4807.65490612355;1209.36739588583;4939.65491885935;1341.36740862162;NA;NA;NA;7029.81788232189;1769.90418947812;2.18683648109436;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;7;1e-05;NA;19;0.799740631021525;0.793907400944176;0.72741395793499;0.720707795313247;4816.67011339308;1212.31998668261;4949.6701272764;1345.32000056593;NA;NA;NA;7042.12411707486;1774.99374556526;2.50376105308533;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;0.8;0.001;NA;85;0.816496032944752;0.795719520931685;0.736974187380497;0.72883787661406;4667.06036116014;1195.92172987459;4735.06757175698;1263.92894047143;NA;NA;NA;6836.72412019099;1782.78006025673;17.5796263217926;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;1;0.001;NA;63;0.812233737018679;0.798735740921031;0.736615678776291;0.733620277379244;4707.10523048932;1195.7101502559;4770.10804547087;1258.71296523745;NA;NA;NA;6891.39361690403;1769.14073709726;10.5173192024231;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;2;0.001;NA;38;0.80668609574025;0.800309520747993;0.730282026768643;0.735533237685318;4753.64530472786;1198.59867360001;4829.64717788818;1274.60054676034;NA;NA;NA;6955.62330536444;1759.11998583789;5.43742489814758;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;3;0.001;NA;30;0.804241013195293;0.797346571391833;0.728250478011472;0.730750836920134;4778.55022340608;1205.035551572;4868.55163907419;1295.03696724011;NA;NA;NA;6990.48941054244;1767.30282169967;3.51868724822998;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;4;0.001;NA;23;0.801722899989473;0.797215231727254;0.73052103250478;0.72883787661406;4800.40835001491;1207.97071608171;4892.40966958709;1299.97203565389;NA;NA;NA;7019.58029813553;1768.38697226432;2.95594334602356;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;5;0.001;NA;22;0.801455864650986;0.796698139201675;0.728369980879541;0.724533715925395;4801.8503106597;1207.50750530629;4911.85167190577;1317.50886655236;NA;NA;NA;7021.92949248394;1765.39603339699;2.70215368270874;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;6;0.001;NA;22;0.800823447161616;0.796350502397179;0.728728489483748;0.727881396461023;4807.65490612355;1209.36739588583;4939.65617970312;1341.3686694654;NA;NA;NA;7029.81788232189;1769.90418947812;2.1031391620636;
fico;real;TRUE;4;8368;1917;fastsparse Exponential;L0L2;7;0.001;NA;19;0.799740631021525;0.793907400944176;0.72741395793499;0.720707795313247;4816.67011339308;1212.31998668261;4949.67150172506;1345.32137501459;NA;NA;NA;7042.12411707486;1774.99374556526;2.62920546531677;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;0.8;1e-05;NA;86;0.819499586931946;0.796725233747865;0.741395793499044;0.71975131516021;4354.98278062804;1148.32584083623;4423.96562771513;1217.30868792332;NA;NA;NA;8485.6629250283;2448.25721819294;45.9786536693573;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;1;1e-05;NA;74;0.816740812954546;0.795866474402542;0.738169216061185;0.725011956001913;4385.17086482595;1150.29161115655;4459.31981296505;1224.44055929565;NA;NA;NA;8500.34327209825;2416.94086820871;35.8221998214722;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;2;1e-05;NA;36;0.807635551543112;0.802044030933706;0.730640535372849;0.732663797226208;4473.43578216092;1130.20011455281;4545.52013669694;1202.28446908882;NA;NA;NA;8469.17914735871;2148.37718875089;12.699577331543;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;3;1e-05;NA;25;0.803038167030533;0.799505409724646;0.731357552581262;0.731229076996652;4519.62856989209;1136.84517956024;4594.69511740942;1211.91172707757;NA;NA;NA;8507.7384862636;2144.05543570891;4.42167353630066;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;4;1e-05;NA;21;0.802001635108725;0.801188026965962;0.730879541108987;0.732185557149689;4530.40065726616;1133.17676395013;4614.46329117884;1217.23939786282;NA;NA;NA;8472.19407939586;2096.13106520568;6.25735688209534;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;5;1e-05;NA;17;0.799794581599821;0.799894836422418;0.727533460803059;0.730272596843615;4548.73698274891;1135.49585734392;4633.80313070711;1220.56200530211;NA;NA;NA;8455.99836216564;2083.65396584213;5.62856411933899;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;6;1e-05;NA;15;0.797207213701502;0.795529399878763;0.727891969407266;0.72883787661406;4567.50662451319;1145.1019248539;4657.57146149829;1235.166761839;NA;NA;NA;8411.55547744745;2090.54171702942;5.86386585235596;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;7;1e-05;NA;14;0.797300897765084;0.795552820588181;0.728369980879541;0.723577235772358;4569.42627542768;1144.90737370241;4667.49639011071;1242.97748838544;NA;NA;NA;8444.60055530069;2080.02196495738;4.29509973526001;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;0.8;0.001;NA;83;0.818526388297702;0.798393155642095;0.740081261950287;0.71975131516021;4365.96467444302;1141.26885836153;4444.42177525746;1219.72595917597;NA;NA;NA;8393.37753100213;2304.86491939079;32.0460224151611;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;1;0.001;NA;73;0.816254800056754;0.796059350833042;0.737810707456979;0.721664275466284;4391.96415270022;1145.84454336591;4475.81450417234;1229.69489483803;NA;NA;NA;8473.67431580587;2311.30439577895;30.4882884025574;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;2;0.001;NA;34;0.807081857272973;0.803051580668271;0.733269598470363;0.736011477761837;4478.93617937514;1128.76302565517;4554.17091694716;1203.9977632272;NA;NA;NA;8451.39588691719;2162.51801348277;6.39053964614868;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;3;0.001;NA;26;0.803591460819179;0.798071235694998;0.731835564053537;0.730272596843615;4515.76983595947;1140.69741128447;4600.0842287299;1225.01180405489;NA;NA;NA;8464.86074484224;2163.33455776216;5.00882768630981;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;4;0.001;NA;21;0.80203310151176;0.799750179099543;0.730640535372849;0.736489717838355;4530.96860204065;1137.91975482996;4620.96755307534;1227.91870586465;NA;NA;NA;8400.93754484691;2108.95110057512;5.65822339057922;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;5;0.001;NA;18;0.799974311972795;0.800303091533643;0.72848948374761;0.730750836920134;4545.48462975817;1135.34500334505;4641.60436828372;1231.46474187059;NA;NA;NA;8411.16647097943;2077.9146431306;5.848308801651;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;6;0.001;NA;16;0.798390979783694;0.796946582413343;0.72741395793499;0.731229076996652;4557.5435147875;1142.64188499521;4659.74083793433;1244.83920814204;NA;NA;NA;8380.67811640612;2093.61762636181;5.45946145057678;
fico;real;TRUE;4;8368;1917;fastsparse_qcut;L0L2;7;0.001;NA;14;0.79692361559269;0.794310604529841;0.728011472275335;0.727881396461023;4572.31613933616;1147.76404813486;4676.81655543553;1252.26446423423;NA;NA;NA;8362.56175768544;2089.38515337595;3.13545727729797;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;0.8;1e-05;NA;86;0.819499586931946;0.796725233747865;0.741395793499044;0.71975131516021;4354.98278062804;1148.32584083623;4423.96562771513;1217.30868792332;NA;NA;NA;8485.6629250283;2448.25721819294;46.4169430732727;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;1;1e-05;NA;74;0.816740812954546;0.795866474402542;0.738169216061185;0.725011956001913;4385.17086482595;1150.29161115655;4459.31981296505;1224.44055929565;NA;NA;NA;8500.34327209825;2416.94086820871;36.1215200424194;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;2;1e-05;NA;36;0.807635551543112;0.802044030933706;0.730640535372849;0.732663797226208;4473.43578216092;1130.20011455281;4545.52013669694;1202.28446908882;NA;NA;NA;8469.17914735871;2148.37718875089;12.9470088481903;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;3;1e-05;NA;25;0.803038167030533;0.799505409724646;0.731357552581262;0.731229076996652;4519.62856989209;1136.84517956024;4594.69511740942;1211.91172707757;NA;NA;NA;8507.7384862636;2144.05543570891;4.41397094726562;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;4;1e-05;NA;21;0.802001635108725;0.801188026965962;0.730879541108987;0.732185557149689;4530.40065726616;1133.17676395013;4614.46329117884;1217.23939786282;NA;NA;NA;8472.19407939586;2096.13106520568;6.13509774208069;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;5;1e-05;NA;17;0.799794581599821;0.799894836422418;0.727533460803059;0.730272596843615;4548.73698274891;1135.49585734392;4633.80313070711;1220.56200530211;NA;NA;NA;8455.99836216564;2083.65396584213;5.8472843170166;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;6;1e-05;NA;15;0.797207213701502;0.795529399878763;0.727891969407266;0.72883787661406;4567.50662451319;1145.1019248539;4657.57146149829;1235.166761839;NA;NA;NA;8411.55547744745;2090.54171702942;5.85202598571777;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;7;1e-05;NA;14;0.797300897765084;0.795552820588181;0.728369980879541;0.723577235772358;4569.42627542768;1144.90737370241;4667.49639011071;1242.97748838544;NA;NA;NA;8444.60055530069;2080.02196495738;4.34160542488098;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;0.8;0.001;NA;83;0.818526388297702;0.798393155642095;0.740081261950287;0.71975131516021;4365.96467444302;1141.26885836153;4444.42177525746;1219.72595917597;NA;NA;NA;8393.37753100213;2304.86491939079;35.2513973712921;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;1;0.001;NA;73;0.816254800056754;0.796059350833042;0.737810707456979;0.721664275466284;4391.96415270022;1145.84454336591;4475.81450417234;1229.69489483803;NA;NA;NA;8473.67431580587;2311.30439577895;34.6264381408691;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;2;0.001;NA;34;0.807081857272973;0.803051580668271;0.733269598470363;0.736011477761837;4478.93617937514;1128.76302565517;4554.17091694716;1203.9977632272;NA;NA;NA;8451.39588691719;2162.51801348277;7.04747724533081;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;3;0.001;NA;26;0.803591460819179;0.798071235694998;0.731835564053537;0.730272596843615;4515.76983595947;1140.69741128447;4600.0842287299;1225.01180405489;NA;NA;NA;8464.86074484224;2163.33455776216;4.94160962104797;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;4;0.001;NA;21;0.80203310151176;0.799750179099543;0.730640535372849;0.736489717838355;4530.96860204065;1137.91975482996;4620.96755307534;1227.91870586465;NA;NA;NA;8400.93754484691;2108.95110057512;6.35178375244141;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;5;0.001;NA;18;0.799974311972795;0.800303091533643;0.72848948374761;0.730750836920134;4545.48462975817;1135.34500334505;4641.60436828372;1231.46474187059;NA;NA;NA;8411.16647097943;2077.9146431306;6.10494256019592;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;6;0.001;NA;16;0.798390979783694;0.796946582413343;0.72741395793499;0.731229076996652;4557.5435147875;1142.64188499521;4659.74083793433;1244.83920814204;NA;NA;NA;8380.67811640612;2093.61762636181;5.57610416412354;
fico;real;TRUE;4;8368;1917;fastsparse_lcut;L0L2;7;0.001;NA;14;0.79692361559269;0.794310604529841;0.728011472275335;0.727881396461023;4572.31613933616;1147.76404813486;4676.81655543553;1252.26446423423;NA;NA;NA;8362.56175768544;2089.38515337595;3.60795164108276;
fico;real;TRUE;4;8368;1917;l0learn;L0L2;0.8;1e-05;NA;86;0.819499586931946;0.796725233747865;0.741395793499044;0.71975131516021;4354.98278062804;1148.32584083623;4423.96562771513;1217.30868792332;NA;NA;NA;8485.6629250283;2448.25721819294;74.5881178379059;
fico;real;TRUE;4;8368;1917;l0learn;L0L2;1;1e-05;NA;74;0.816740812954546;0.795866474402542;0.738169216061185;0.725011956001913;4385.17086482595;1150.29161115655;4459.31981296505;1224.44055929565;NA;NA;NA;8500.34327209825;2416.94086820871;56.6041188240051;
